Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
34497,"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060855924""","=""9780060855925""",4.0,Harper,Paperback,228,2005,1983,,2022/06/02,,,read,"‘But what do you want to sacrifice us for?’ asked Twoflower.  ‘You hardly know us!’<br/>‘That’s rather the point isn’t it?  It’s not very good manners to sacrifice a friend.’ <br/><br/>Pratchett’s fantastic alternate geography where the world is a flat disc carried on the backs of four big elephants on a giant turtle swimming through space. <br/><br/>We have a Big Bang theory, steady state theory and ‘astronauts’ planning their first manned mission to determine the sex of the turtle 🐢. <br/><br/>Although not Pratchett’s finest work, it introduces us to his style of writing, satire and wonderful imagination. <br/><br/>A nice hot chocolate and Terry Pratchett is a perfect way to spend a Saturday. <br/><br/>Terry Pratchet is to fantasy, what Adam Douglas is to science fiction <br/><br/>PS: The colour of magic is Octarine ",,,1,0
326531,Legends of Khasak,O.V. VIJAYAN,"VIJAYAN, O.V.",,"=""014015647X""","=""9780140156478""",4.0,Penguin Books India,Paperback,208,1994,1969,,2022/06/06,,,read,"“The gods are often more unwise than men” #OV Vijayan <br/><br/>The legends of Khasak, a much acclaimed debut work by writer OV Vijayan in 1969 is originally a Malayalam language literature titled ‘Khasakinta Itihasam’ translated to English by the author himself. <br/><br/>Protagonist Ravi, comes as a primary school teacher in a beautiful fictional hamlet in Palghat, Kerala named Khasak. <br/><br/>Khasak is a multi religious community with essence of communism just beginning to permeate in the 1960’s. The writer introduces Khasak through vignettes of beautiful characters. Appu-kili the dragon-fly catcher, Mymoona the village beauty,  the fabled goddess of the tamarind tree, Allapichcha the madrassa teacher, Khazi the mystic and Kuttadan the village priest/oracle colour the eccentric and beautiful hamlet of Khasak.<br/><br/>People of Khasak live together with their own shared traditions, history, beliefs and magic irrespective of their personal religion. Not because they are inherently peace loving  but simply because it doesn’t make sense not to.  <br/>Ravi and the school are the only modern aspects of this beautiful hamlet. But the community is open to Ravi as they have been to others. The legends, fables and green of Khasak was open to any one and for however long you wanted. <br/><br/>Kerala has always been beautiful and OV Vijayan’s dense imagery only makes me homesick. The monsoon, summer, swaying palm fronts and dense greens of this place spread outside the confines of book and accumulates in the lining of your skin. <br/><br/>The original Malayalam book treats you to the dialects of the characters, a mix of Tamil and Malayalam spoken by the Muslims and Hindus of Palghat which is lost in translation. OV Vijayan points out that the English version is more of a stand alone work rather than direct translation and should be treated as such. ",,,1,0
775346,The Little Friend,Donna Tartt,"Tartt, Donna",,"=""1400031699""","=""9781400031696""",4.0,Vintage,Audible Audio,624,2003,2002,,2022/06/02,,,read,"“It’s awful being a child,” she said, simply, “at the mercy of other people” #donnatartt <br/><br/>One Mother’s Day, 9 year old Robin is found hanging from a tree. The little friend is a story from the perspective of 12 year old Harriet, Robin’s younger sister, who struggles to grapple with the weight that cripples her family since that fateful day 12 years ago. <br/><br/>It is not a fast paced murder mystery novel (even though the synopsis behind the book feels so). It’s a slow read and you cannot race through the pages.  An impatient mindset would not work with this book. <br/><br/>The death of Robin is simply the background that sets the undertone for the character of Harriet. The story points to the consequences that arise when children find themselves emotionally abandoned in the world of adults.<br/><br/>Even though  its not an easy read and it’s pages of background and character description with little to no dialogues can test your patience, I found it a compelling read. ",,,1,0
53438824,Whereabouts,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0593318315""","=""9780593318317""",4.0,Alfred A. Knopf,Hardcover,157,2021,2018,,2022/06/02,,,read,"‘ … I’m amazed at our impulse to express ourselves, explain ourselves, tell stories to one another. ‘ #jhumpalahiri <br/><br/>There is an unnamed woman. There is an unnamed city. ‘Whereabouts’ walks you through this woman’s vignettes: her contemplations, her solitude, her little satisfactions, her familiar spaces, her vague joys and sorrows and her little projections on other nameless characters. <br/><br/>It’s a simple, beautiful writing with no nouns. Each small chapter feels like a letter sent to you as she visits places in her neighbourhood, meets other nameless characters , a letter about intimately insignificant episodes from her life. <br/><br/>At the end of the book. It feels like you read a collection of postcards from a person you have known, over the years. You don’t need their name or address or details. You have known them all your life. <br/><br/>Just as ‘Unaccustomed Earth’, it is not sad or depressing but a beautiful melancholy pervades Lahiri’s words. <br/><br/>PS: ‘Solitude demands a precise assessment of time, I’ve always understood this. It’s like the money in your wallet: you have to know how much time you need to kill, how much to spend before dinner, what’s left over before going to bed.’ #jhumpalahiri <br/>",,,1,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822179""","=""9781984822178""",3.0,Crown,Hardcover,273,2019,2018,,2022/06/02,,,read,"“No one can be independent of other people completely, so why not give up the attempt, she thought, go running in the other direction, depend on people for everything, allow them to depend on you, why not.” #sallyrooney<br/><br/>Set in Ireland, ‘normal people’ is a story of Marianne and Connel and their on-again, off-again relationship which is on and off due to complicated miscommunications.<br/><br/>I understand that the book is popular but I found it very hollow. Marianne and Connels relationship felt too dramatic for my taste. The characters have an arc but no layers.<br/><br/>Marianne and Connel’s relationship to other friends is something I found enjoyable. The subtleties of life in school and college: the boundary between jokes and bullying, demands of friendship and cravings for social acceptance is well captured in the book.<br/><br/>The story might be assimilated better if you look at it as if you are witnessing two people’s choice of relationships. You probably don’t know them or don’t care, but you are  a witness  and hence watch without thinking. <br/><br/>The authors style is simple and effortlessly fluid which makes it an easy read. <br/>I think you either love this book or you don’t. Unfortunately it did not resonate with me. <br/>",,,1,0
85301,Unaccustomed Earth,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0676979343""","=""9780676979343""",4.0,Knopf,Hardcover,352,2008,2008,,2022/06/02,,,read,"…she made tea. It was a ritual she liked, a formal recognition of the day turning into evening inspite of the sun not setting.” #jhumpalahiri <br/><br/>The book is a collection of short stories which lays bare the inner lives of Indian immigrants in USA. It deals with the theme of cultural separation and identity, the first generation of immigrants face while the second generation grow and assimilate to the new country, indifferent to their parent’s struggle to fit in.  The characters forge a new life in the wake of their diminishing memories that clash with the new customs and the growing need to feel home.<br/><br/>Things we have heard  but never knew what it felt like, has been given a form.  Once you see, you cannot unsee it. You read and understand as if you knew all along. <br/><br/>There is a pervasive melancholy that hangs around the words and yet it’s not a sad book.  If your abstract thoughts are an ocean, then Lahiri scooped them right out  into a bottle and gave it a form, a shape and a colour. <br/><br/>PS: My favourite from the collection is ‘Unaccustomed Earth’ and ‘Hell-Heaven’.",,,1,0
13214,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",Maya Angelou,"Angelou, Maya",,"=""0553279378""","=""9780553279375""",4.0,Bantam Books,Paperback,289,1993,1969,,2022/06/02,,,read,"“ She said that I must always be intolerant of ignorance but understanding of illiteracy. That some people, unable to go to school, were more educated and even more intelligent than college professors. She encouraged me to listen carefully to what country people called mother wit. That in those homely sayings was couched the collective wisdom of generations” #mayaangelou <br/><br/>I Know Why the Caged Bird Sings is a memoir by Maya Angelou where she captures the loneliness of her childhood, the brutality of racial segregation and of all the things that happened to her from the point of view of a young Maya. <br/><br/>But there is much to smile over too, often in the form of her wry humour, her precocious brother, her strong and deeply religious grandmother (Momma), her beautiful ‘Mother dear’ and from all the books she read as a child. <br/><br/>The book has so many defining moments that slowly shapes Maya and the reader. It is hard to separate yourself from the book and you painfully and joyously live through the childhood with Maya. <br/><br/>The book is authentic and essential and will stay with you.<br/>",,,1,0
18283207,Strange Weather in Tokyo,Hiromi Kawakami,"Kawakami, Hiromi",Allison Markin Powell,"=""1846275083""","=""9781846275081""",3.0,Portobello Books,Paperback,176,2013,2001,,2022/06/02,,,read,"Also titled as ‘The Briefcase’, it’s a  story of a relationship between a lonely middle aged woman and her equally lonely high school teacher starting from their chance meeting at a bar. <br/><br/>The book attempts to emotionally elaborate everyday social interactions but doesn’t quite reach the expectation and settles for a mediocre character development.<br/>The unconvincing characters are compensated by description of food  and season to mark the changing flavours of  their relationship and sets the tone for a warm, matured, simple and cozy loneliness which the characters try to fill.<br/><br/>The not so layered characters made it hard for me to enjoy the story arc but feel free to give it a try if the synopsis intrigues you! ",,,1,0
41022133,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,"Murakami, Haruki",,"=""0385352115""","=""9780385352116""",3.0,Vintage Books,Paperback,308,2014,2013,,2022/06/02,,,read,"There is no silence without a cry of grief, no forgiveness without bloodshed, no acceptance without a passage through acute loss. That is what lies at the root of true harmony.’ #harukimurakami <br/><br/>Tsukuru Tazaki had 4 friends in high school whose last names had colors in them. Tazaki was the only last name with no color. <br/><br/>One fine day, his friends cut him off the group. The story is Tazaki’s life from that moment to his adulthood. He falls into deep depression and reality is blurred.<br/><br/> I can sense Murakami’s style here. The reader is presented with many instances and characters, most of which slowly fade as you progress. <br/>Do they contribute to the main plot? Probably not, or probably yes. Was he simply hallucinating?  Which aspects are real? <br/><br/>I feel that Murakami’s books have unreliable protagonists whose identities and psychology develop as you move along the plot line. What you believe happened is basically how much you rely on the protagonist’s point of view. <br/><br/>That can make this book hard to put down, at the same time very frustrating to read because you sometimes fail to see the relevance of certain parallel story lines.<br/><br/> The plot may not resonate with you, even the characters may not be to your liking, but despite all of this, you somehow experience the character’s solitude and loneliness.<br/><br/>PS: ‘Every person has their own color ‘",,,1,0
17799,"South of the Border, West of the Sun",Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""0099448572""","=""9780099448570""",3.0,Vintage,Paperback,190,2006,1992,,2022/06/02,,,read,"“What we needed were not words and promises but the steady accumulation of small realities.” #harukimurakami <br/><br/>Simple, minimalist story of a man who uses his past to justify his choices in the present. <br/>Sabotaging the now by quoting your past and the if’s and probably’s of your life,  only hurts the people who share your present. <br/><br/>This is my first murakami book and it feels like a good start. Lyrical quality to writing and complex character development make it a good read. <br/><br/>The protagonist is not my favourite character but I think the book is a good study of how the fragility of human beings lead them to spend an entire lifetime mulling over their choices and how that very act becomes the catalyst that accelerates the destruction of themselves and those around them. <br/>It takes effort and pure strength to understand that you are the accumulation of your choices and that we need to constantly adapt to live with ourselves. <br/>",,,1,0
24997390,A Strangeness in My Mind,Orhan Pamuk,"Pamuk, Orhan",Ekin Oklap,"=""0571275974""","=""9780571275977""",4.0,Faber & Faber,Hardcover,624,2015,2014,,2022/06/02,,,read,"“Now he knew what it was that he wanted to tell Istanbul and write on its walls. It was both his public and private view. <br/>It was what his heart intended as much as what his words always meant to say.<br/><br/>He said it to himself: ‘I have loved Rayiha more than anything in this world’ “<br/><br/>It is a simple story that explores  the city of Istanbul from the point of view of Mevlut, his friends and family, just as much as it explores the lives of the characters. <br/><br/>Mevlut struggles to place his actions and thoughts together. All his life, he wonders if he has done what his heart says or simply like the teeming millions around him, spoke of one and did something else. He consciously tries at every point to align his thoughts and actions. <br/><br/>The book has beautifully captured the complex emotions of the mundane struggles of life. ",,,1,0
10245602,Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty,Abhijit V. Banerjee,"Banerjee, Abhijit V.",Esther Duflo,"=""1586487981""","=""9781586487980""",5.0,PublicAffairs,Hardcover,320,2011,2011,,2022/06/02,,,read,"Why would a man  who doesn’t have enough to eat buy a television?<br/>Why is it so hard for children in poor areas to learn even when they attend school?<br/>Why do the poorest people have more children even when they cannot afford it?<br/>Does having lots of children actually make you poorer? <br/>Where are the insurance companies for the poor? <br/><br/>Poor Economics iterates that the lives and choices of the poor tell us about how to fight global poverty.<br/>Through rigorous research and randomised control trials they speak about where existing policies fail, how the poor manage their expenses, how they prioritise and based on these understanding, how to increase the impact and improve the lives of the poor. <br/><br/>Good politics may or may not be necessary for good policies; it is certainly not sufficient, says the duo.<br/>So as we are constantly asked to believe, politics doesn’t always trump policies. Good policies can be a first step to good politics ",,,1,0
53466059,Azadi: Freedom. Fascism. Fiction.,Arundhati Roy,"Roy, Arundhati",,"=""1642592609""","=""9781642592603""",3.0,Haymarket Books,Hardcover,240,2020,2020,,2022/06/02,,,read,"James Baldwin once said, “I love America more than any other country in this world, and, exactly for this reason, I insist on the right to criticize her perpetually.”<br/><br/>Arundhati Roy does exactly the same. She is fierce, unafraid and polarising as any person who fearlessly critiques and documents the powerful.<br/>Roy’s India is not pretty. She bares India’s crumbling infrastructure, colonisation of institutions and a dangerously vast network of misinformation that slowly poisons India’s present and past.<br/><br/>Azadi is a collection of essays and speeches  covering the contemporary political turbulence in India and demonstrates how India is witnessing the rise  of fascism in her soil.<br/><br/>She dares to bear witness, question, talk and document the ground realities of the country in her unique language and calls for freedom with responsibility and writes what probably no one else will and if no one did, then history of contemporary India will be devoid of perhaps many important events.",,,1,0
39999,The Boy in the Striped Pajamas,John Boyne,"Boyne, John",,"=""0385751079""","=""9780385751070""",4.0,David Fickling Books,Hardcover,224,2006,2006,,2022/06/02,,,read,"“What exactly was the difference? He wondered to himself. And who decided which people wore the striped pajamas and which people wore the uniforms?”<br/><br/> Set during the Holocaust of Second World War, ‘The boy in the striped pyjamas’ unfolds a sweet friendship between Bruno and Shmuel, separated by a fence. For a short period, the pair’s innocence hides the brutality that segregates them, offering a unique perspective of a 9 year old to the most hideous conscience of mankind.",,,1,0
6149,Beloved,Toni Morrison,"Morrison, Toni",,"=""""","=""""",5.0,Vintage,Paperback,325,2004,1987,,2022/06/02,,,read,"A devastatingly tragic history written both in subtle poetry and dense metaphors, Toni Morrison’s language will stay with you even after the book. ",,,1,0
11337,The Bluest Eye,Toni Morrison,"Morrison, Toni",,"=""""","=""""",4.0,Plume,Paperback,216,2005,1970,,2022/06/02,,,read,"“And fantasy it was, for we were not strong, only aggressive; we were not free, merely licensed; we were not compassionate, we were polite; not good, but well behaved. We courted death in order to call ourselves brave, and hid like thieves from life. We substituted good grammar for intellect; we switched habits to simulate maturity; we rearranged lies and called it truth”<br/><br/>Morrison’s debut work poetically talks about self-worth; poverty; finding drops of joy in a wave of sorrow and perceptions of beauty  told through a fragile eleven year old Pecola. <br/><br/>Pecola prayed everyday without fail for blue eyes because she ardently believes that would make her beautiful. She doesn’t desire a fairer skin or lighter hair, instead she believes her eyes which captures all her pain and sees the way people look at her, only  if they were more beautiful, perhaps the world would react more kindly to her.<br/><br/>What happens to Pecola can only be understood as a past that  ruthlessly interconnects and accumulates across generations to form the present. To have written such a thing as your first novel is unbelievable. <br/>",,,1,0
4772110,Nocturnes: Five Stories of Music and Nightfall,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""0307397874""","=""9780307397874""",4.0,Knopf Canada,Hardcover,221,2009,2009,,2022/06/02,,,read,"Ishiguro’s pet theme of inevitable stillness of life and sense of missed opportunities is reflected in this collection as well. <br/> <br/>The author subtly explores a deeper understanding of what it means to be a genius, it’s limitations and about relationships that exist for convenience rather than love.<br/><br/>At the end a disturbing question permeates the stories  “Is it worth every sacrifice to try and reach for a passion in life?”",,,1,0
28923,When We Were Orphans,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""0571225403""","=""9780571225408""",4.0,Faber & Faber,Paperback,320,2005,2000,,2022/06/02,,,read,"Christopher Banks, is 1930 England’s best known detective. Brought up in Shanghai, he was forced to return to England after the disappearance of his parents one after  the other when he was 10.  <br/><br/>Typical of Ishiguro’s style, Christopher is an unreliable narrative. As you read you notice the difference in how he sees and remembers his life and how his friends and colleagues recall him. <br/><br/>While on the surface it reads like a detective story where the protagonist is trying to find his parents, the book is more than that. We are inside the head of Christopher banks. What we read is not what actually is. We see him living and believing that the incident did not affect him. We watch as he convinces himself (and us) that his choices have to do with more grander reasons than the unresolved case of his missing parents. <br/><br/>At the end, much much later, perhaps when you feel it’s too late, Christopher accepts what is and moves on.  This is where Ishiguro shines. When the protagonist finally accepts, it doesn’t mean happiness. But a sort of melancholy contentment and peace. <br/><br/>Just as his previous works, #theremainsoftheday, #neverletmego, his writings begin with a sense of calm restraint and ends with an unsettling sadness, driving home the message that regrets and loss are inevitable in life and perhaps what is required of us is to accept the humanness of it and live on.",,,1,0
28921,The Remains of the Day,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",4.0,Faber & Faber,Paperback,258,2005,1989,,2022/06/02,,,read,"<br/>“What is pertinent is the calmness of beauty, its sense of restraint. It is as though the land knows of its own beauty, its own greatness, and feels no need to shout it.” #Kazuo Ishiguro <br/><br/>It is this sense of restraint that characterises ‘Remains of the Day’.  A seemingly calm story-telling that culminates in an unsettling sense of sadness. <br/>Pages and pages subtly peal layers of mastered discipline and dignity of life, unveiling a pervasive sense of melancholy. <br/>",,,1,0
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""1400078776""","=""9781400078776""",4.0,Vintage Books ,Paperback,288,2010,2005,,2022/06/02,,,read,"“It was like when you make a move in chess and just as you take your finger off the piece, you see the mistake you've made, and there's this panic because you don't know yet the scale of disaster you've left yourself open to”- Kazuo Ishiguro <br/><br/>A subtle tale of identity, friendship and power of memories.<br/>It's inevitable that in  life people will fail one another, grow old with regrets and fall to pieces. In such an erosion of hope, it asks readers to consider what it really means to be human. ",,,1,0
3263607,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",4.0,Ballantine Books,Mass Market Paperback,527,1973,1954,,2022/06/02,,,read,"“In a hole in the ground, there lived a hobbit…..” <br/>What a wonderful world Tolkien has weaved in words.  Just like Harry Potter, the trilogy preserves my childhood in its words. Like a friendly greeting from back in time: every word is a portal to my 12 year old self’s thoughts.<br/><br/>I was 12 when I first came across ‘Lord of the Rings’ trilogy. Back then, I relied on public libraries, school and some very generous friends to get my hands on books. This also meant that I had limited time to read.<br/><br/>I started with part 2, ‘Two Towers’ (because I could only get my hands on this one and didn’t want to wait longer to start sequentially). <br/>I found it a tough read (partly because I started with book 2 and partly because I was too young to keep pace with Mr. Frodo). It took me over a month to complete it. <br/><br/>Just as much as I enjoyed it, I knew I missed something and that I will have to come back and read again to feel complete. <br/><br/>Now 12 years later, I have started again on my journey with the ring bearer. This time I follow the order. I started with ‘The Hobbit’ and now completed ‘The Fellowship Of The Ring’. ",,,1,0
5907,"The Hobbit, or There and Back Again",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",4.0,Houghton Mifflin,Paperback,366,2002,1937,,2022/06/02,,,read,,,,1,0
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen","=""""","=""""",4.0,HarperCollins Publishers,Paperback,206,2005,1950,,2022/06/02,,,read,,,,1,0
19543,Where the Wild Things Are,Maurice Sendak,"Sendak, Maurice",,"=""0099408392""","=""9780099408390""",5.0,Red Fox,Paperback,38,2000,1963,,2022/06/02,,,read,,,,1,0
24178,Charlotte’s Web,E.B. White,"White, E.B.","Garth Williams, Rosemary Wells","=""0064410935""","=""9780064410939""",4.0,HarperCollinsPublishers,Paperback,184,2001,1952,,2022/06/02,,,read,,,,1,0
11870085,The Fault in Our Stars,John  Green,"Green, John",,"=""""","=""""",3.0,Dutton Books,Hardcover,313,2012,2012,,2021/08/11,,,read,,,,1,0
19288043,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""0307588378""","=""9780307588371""",4.0,Ballantine Books,Paperback,415,2014,2012,,2021/08/11,,,read,,,,1,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""""","=""""",4.0,Alfred A. Knopf,Kindle Edition,592,2006,2005,,2021/08/11,,,read,,,,1,0
2429135,"The Girl With the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0670069019""","=""9780670069019""",4.0,Viking Canada,Hardcover,480,2008,2005,,2021/08/11,,,read,,,,1,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""159463193X""","=""9781594631931""",5.0,Riverhead Books,Paperback,371,2004,2003,,2021/08/11,,,read,,,,1,0
6319,The BFG,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141311371""","=""9780141311371""",4.0,Puffin Books,Paperback,199,2001,1982,,2021/08/11,,,read,,,,1,0
2998,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",,"=""0517189607""","=""9780517189603""",5.0,Children's Classics,Hardcover,331,1998,1911,,2021/08/11,,,read,,,,1,0
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0142403881""","=""9780142403884""",5.0,Puffin Books,Paperback,176,2005,1964,,2021/08/11,,,read,,,,1,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,"=""0152023984""","=""9780152023980""",5.0,"Harcourt, Inc.",Hardcover,96,2000,1943,,2021/08/11,,,read,,,,1,0
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""043512398X""","=""9780435123987""",5.0,New Windmills,Hardcover,240,1992,1988,,2021/08/11,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",5.0,Scholastic Inc,Hardcover,309,2003,1997,,2021/08/11,,,read,,,,1,0
